subject_id,time,microbe,log_abundance,time_numeric,site,age_group,age_numeric
S5,T5,QML0000-240616-06C_bin.10.orig,-18.420680743952367,7,oral,youth,0
S5,T5,QML0000-240616-08C_bin.11.strict,-18.420680743952367,7,oral,youth,0
S5,T5,QML0000-240616-08C_bin.28.orig,-10.015476180959517,7,oral,youth,0
S5,T5,QML0000-240616-08C_bin.4.strict,-8.674599650817058,7,oral,youth,0
S5,T5,QML0000-240616-10C_bin.21.permissive,-11.169047421258568,7,oral,youth,0
S5,T5,QML0000-240616-10C_bin.32.strict,-7.9708877872687545,7,oral,youth,0
S5,T5,QML0000-240616-10C_bin.37.permissive,-18.420680743952367,7,oral,youth,0
S5,T5,QML0000-240616-10C_bin.40.permissive,-9.847755327653864,7,oral,youth,0
S5,T5,QML0000-240616-10C_bin.43.orig,-6.313249598879471,7,oral,youth,0
S5,T5,QML0000-240616-10C_bin.44.strict,-7.203585825949738,7,oral,youth,0
S5,T5,QML0000-240616-10C_bin.48.strict,-18.420680743952367,7,oral,youth,0
S5,T5,QML0000-240616-10D_bin.22.strict,-6.107501416156586,7,oral,youth,0
S5,T5,QML0000-240616-11C_bin.14.strict,-9.153303925648691,7,oral,youth,0
S5,T5,QML0000-240616-11C_bin.19.strict,-18.420680743952367,7,oral,youth,0
S5,T5,QML0000-240616-13C_bin.15.orig,-18.420680743952367,7,oral,youth,0
S5,T5,QML0000-240616-13C_bin.19.orig,-6.681657809997223,7,oral,youth,0
S5,T5,QML0000-240616-13C_bin.22.strict,-9.937732936622258,7,oral,youth,0
S5,T5,QML0000-240616-13C_bin.23.orig,-18.420680743952367,7,oral,youth,0
S5,T5,QML0000-240616-13C_bin.25.orig,-8.115255288010932,7,oral,youth,0
S5,T5,QML2000-240409-01D_bin.27.strict,-7.320251870640281,7,oral,youth,0
S5,T5,QML2000-240409-09C_bin.41.strict,-11.085696669110241,7,oral,youth,0
S5,T5,QML2000-240409-09C_bin.45.strict,-18.420680743952367,7,oral,youth,0
S5,T5,QML2500-240411-01C_bin.51.strict,-10.10909266894769,7,oral,youth,0
S5,T5,QML2500-240411-01C_bin.69.strict,-18.420680743952367,7,oral,youth,0
S5,T5,QML2500-240411-01D_bin.8.strict,-9.216650089435028,7,oral,youth,0
S5,T5,QML2500-240413-01C_bin.84.strict,-18.420680743952367,7,oral,youth,0
S5,T5,QML2500-240413-01D_bin.7.permissive,-9.108521280731068,7,oral,youth,0
S5,T5,QML3650-240319-01D_bin.13.permissive,-8.932958467096885,7,oral,youth,0
S5,T5,QML3650-240319-04D_bin.7.permissive,-8.269061697421686,7,oral,youth,0
S5,T5,QML3650-240329-05C_bin.19.orig,-6.297084813226189,7,oral,youth,0
S5,T5,QML3650-240329-05C_bin.31.orig,-18.420680743952367,7,oral,youth,0
S5,T5,QML3650-240329-05C_bin.35.strict,-7.371845948987361,7,oral,youth,0
S5,T5,QML3650-240329-05C_bin.37.permissive,-7.16628118232158,7,oral,youth,0
S5,T5,QML3650-240329-05C_bin.46.permissive,-7.352519721968165,7,oral,youth,0
S5,T5,QML3650-240329-05C_bin.53.strict,-7.89439472905482,7,oral,youth,0
S5,T5,QML3650-240411-02C_bin.13.orig,-18.420680743952367,7,oral,youth,0
S5,T5,QML3650-240411-02C_bin.15.strict,-9.570698203246147,7,oral,youth,0
S5,T5,QML3650-240411-03C_bin.55.strict,-18.420680743952367,7,oral,youth,0
S5,T5,QML3650-240411-04C_bin.60.orig,-18.420680743952367,7,oral,youth,0
S5,T5,QML3650-240411-04C_bin.84.orig,-18.420680743952367,7,oral,youth,0
S5,T5,QML3650-240411-05C_bin.45.orig,-8.137445079309435,7,oral,youth,0
S5,T5,QML3650-240411-06C_bin.36.orig,-18.420680743952367,7,oral,youth,0
S5,T5,QML3650-240411-06C_bin.38.permissive,-10.26273825522797,7,oral,youth,0
S5,T5,QML3650-240411-06C_bin.39.strict,-18.420680743952367,7,oral,youth,0
S5,T5,QML3650-240411-07C_bin.21.strict,-6.677753828926612,7,oral,youth,0
S5,T5,QML3650-240415-01C_bin.23.strict,-8.659729355475747,7,oral,youth,0
S5,T5,QML3650-240415-01C_bin.44.orig,-8.250212527467719,7,oral,youth,0
S5,T5,QML3650-240415-01C_bin.5.orig,-7.918898679597241,7,oral,youth,0
S5,T5,QML3800-240416-01C_bin.53.orig,-7.455255569804891,7,oral,youth,0
S5,T5,QML3800-240416-02C_bin.22.strict,-10.528276585734954,7,oral,youth,0
S5,T5,QML3800-240416-02C_bin.62.orig,-9.730907040156906,7,oral,youth,0
S5,T5,QML3800-240416-04C_bin.50.orig,-11.188557186960809,7,oral,youth,0
S5,T5,QML3800-240416-04C_bin.57.permissive,-18.420680743952367,7,oral,youth,0
S5,T5,QML3800-240416-04C_bin.62.strict,-8.316388194952324,7,oral,youth,0
S5,T5,QML3800-240416-05C_bin.27.strict,-6.3421426634219165,7,oral,youth,0
S5,T5,QML3800-240416-05C_bin.51.strict,-7.642001819404965,7,oral,youth,0
S5,T5,QML3800-240416-06C_bin.43.orig,-18.420680743952367,7,oral,youth,0
S5,T5,QML3800-240416-07C_bin.24.strict,-8.920864578154623,7,oral,youth,0
S5,T5,QML3800-240416-07C_bin.5.strict,-18.420680743952367,7,oral,youth,0
S5,T5,QML3800-240416-08C_bin.16.permissive,-9.744964153092154,7,oral,youth,0
S5,T5,QML3800-240416-08C_bin.58.permissive,-18.420680743952367,7,oral,youth,0
S5,T5,QML3800-240416-09C_bin.9.strict,-18.420680743952367,7,oral,youth,0
S5,T5,QML5200-240418-01C_bin.18.orig,-18.420680743952367,7,oral,youth,0
S5,T5,QML5200-240418-03C_bin.25.orig,-18.420680743952367,7,oral,youth,0
S5,T5,QML5200-240418-04C_bin.11.orig,-18.420680743952367,7,oral,youth,0
S5,T5,QML5200-240418-04C_bin.27.strict,-18.420680743952367,7,oral,youth,0
S5,T5,QML5200-240418-05C_bin.23.strict,-6.093112886478442,7,oral,youth,0
S5,T5,QML5200-240418-05C_bin.27.permissive,-5.786710519825385,7,oral,youth,0
S5,T5,QML5200-240418-05C_bin.48.strict,-6.247071199162434,7,oral,youth,0
S5,T5,QML5200-240418-05D_bin.6.strict,-4.840328827171176,7,oral,youth,0
S5,T5,QML5200-240418-06C_bin.13.orig,-18.420680743952367,7,oral,youth,0
S5,T5,QML5200-240418-06C_bin.36.permissive,-10.206972474261974,7,oral,youth,0
S5,T5,QML5200-240418-07C_bin.15.strict,-7.9165433035644766,7,oral,youth,0
S5,T5,QML5200-240418-09C_bin.55.orig,-11.674617922279316,7,oral,youth,0
S5,T5,QML5200-240418-10C_bin.16.strict,-9.122927992466645,7,oral,youth,0
S5,T5,QML5200-240418-10C_bin.46.strict,-18.420680743952367,7,oral,youth,0
S5,T5,QML5200-240418-10D_bin.16.permissive,-8.744576898675803,7,oral,youth,0
S5,T5,QML5200-240418-11C_bin.13.permissive,-10.396204529895634,7,oral,youth,0
S5,T5,QML5200-240418-12C_bin.22.orig,-11.50857278883349,7,oral,youth,0
S5,T5,QML5200-240418-12C_bin.36.orig,-18.420680743952367,7,oral,youth,0
S5,T5,QML5200-240418-12D_bin.13.permissive,-7.532230492778051,7,oral,youth,0
S5,T5,QML5200-240504-01C_bin.3.orig,-7.256128906741541,7,oral,youth,0
S5,T5,QML5200-240504-01C_bin.38.permissive,-8.40622395215212,7,oral,youth,0
S5,T5,QML5200-240504-01C_bin.49.orig,-18.420680743952367,7,oral,youth,0
S5,T5,QML5200-240504-01C_bin.54.strict,-3.7903560458264693,7,oral,youth,0
S5,T5,QML5200-240504-01C_bin.68.strict,-18.420680743952367,7,oral,youth,0
S5,T5,QML5200-240504-01D_bin.45.permissive,-8.736388755387312,7,oral,youth,0
S5,T5,QML5200-240504-02D_bin.14.permissive,-7.131170990248007,7,oral,youth,0
S5,T5,QML5200-240504-03C_bin.25.orig,-9.509214984732331,7,oral,youth,0
S5,T5,QML5200-240504-03C_bin.46.orig,-4.221527711414342,7,oral,youth,0
S5,T5,QML5200-240504-04C_bin.43.orig,-9.425458252348532,7,oral,youth,0
S5,T5,QML5200-240504-04C_bin.67.orig,-18.420680743952367,7,oral,youth,0
S5,T5,QML5200-240504-05C_bin.11.orig,-7.817555584861754,7,oral,youth,0
S5,T5,QML5200-240504-05C_bin.2.strict,-8.781426774412292,7,oral,youth,0
S5,T5,QML5200-240504-06C_bin.16.strict,-18.420680743952367,7,oral,youth,0
S5,T5,QML5200-240504-06C_bin.29.strict,-18.420680743952367,7,oral,youth,0
S5,T5,QML5200-240504-06C_bin.34.orig,-18.420680743952367,7,oral,youth,0
S5,T5,QML5200-240504-06C_bin.69.orig,-8.734399975767637,7,oral,youth,0
S5,T5,QML5200-240511-01C_bin.44.orig,-8.077917489838109,7,oral,youth,0
S5,T5,QML5200-240511-01D_bin.3.strict,-7.230276767626102,7,oral,youth,0
S5,T5,QML5200-240511-02C_bin.8.strict,-6.074834917478968,7,oral,youth,0
S5,T5,QML5200-240511-03C_bin.25.strict,-9.274399949280816,7,oral,youth,0
S5,T5,QML5200-240511-03C_bin.52.orig,-18.420680743952367,7,oral,youth,0
S5,T5,QML5200-240511-04C_bin.20.strict,-18.420680743952367,7,oral,youth,0
S5,T5,QML5200-240511-04C_bin.34.orig,-18.420680743952367,7,oral,youth,0
S5,T5,QML5200-240511-04C_bin.39.orig,-18.420680743952367,7,oral,youth,0
S5,T5,QML5200-240511-04C_bin.52.orig,-18.420680743952367,7,oral,youth,0
S5,T5,QML5200-240511-04C_bin.72.strict,-18.420680743952367,7,oral,youth,0
S5,T5,QML5200-240511-05B_bin.2.strict,-9.946919877883529,7,oral,youth,0
S5,T5,QML5200-240511-05C_bin.18.permissive,-6.465224117937673,7,oral,youth,0
S5,T5,QML5200-240511-05C_bin.19.strict,-6.734030306204414,7,oral,youth,0
S5,T5,QML5200-240511-05C_bin.25.strict,-6.9851807871375415,7,oral,youth,0
S5,T5,QML5200-240511-05C_bin.37.orig,-9.968569361723336,7,oral,youth,0
S5,T5,QML5200-240511-05C_bin.47.permissive,-7.002281959287021,7,oral,youth,0
S5,T5,QML5200-240511-05C_bin.50.strict,-18.420680743952367,7,oral,youth,0
S5,T5,QML5200-240511-05C_bin.58.strict,-6.484106306565238,7,oral,youth,0
S5,T5,QML5200-240511-05C_bin.74.permissive,-7.131432966282203,7,oral,youth,0
S5,T5,QML5200-240511-05C_bin.77.strict,-7.48050610239236,7,oral,youth,0
S5,T5,QML5200-240511-05C_bin.87.strict,-8.691394583150998,7,oral,youth,0
S5,T5,QML5200-240511-06C_bin.37.orig,-18.420680743952367,7,oral,youth,0
S5,T5,QML5200-240511-06C_bin.39.orig,-8.205887556971929,7,oral,youth,0
S5,T5,QML5200-240511-06C_bin.44.strict,-18.420680743952367,7,oral,youth,0
S5,T5,QML5200-240511-06C_bin.46.orig,-8.804821280346488,7,oral,youth,0
S5,T5,QML5200-240511-06C_bin.68.strict,-18.420680743952367,7,oral,youth,0
S5,T5,QML5200-240511-08D_bin.12.strict,-8.979475303935477,7,oral,youth,0
S5,T5,QML5200-240511-09C_bin.11.strict,-9.619589988718019,7,oral,youth,0
S5,T5,QML5200-240511-09C_bin.46.orig,-7.711778685530079,7,oral,youth,0
S5,T5,QML5200-240511-09C_bin.5.permissive,-18.420680743952367,7,oral,youth,0
S5,T5,QML5200-240511-11C_bin.6.orig,-7.142247470903175,7,oral,youth,0
S5,T5,QML5200-240511-13C_bin.14.orig,-18.420680743952367,7,oral,youth,0
S5,T5,QML5200-240511-13C_bin.15.orig,-18.420680743952367,7,oral,youth,0
S5,T5,QML5200-240511-13C_bin.19.strict,-9.00279769567218,7,oral,youth,0
S5,T5,QML5200-240511-13C_bin.61.strict,-18.420680743952367,7,oral,youth,0
S5,T5,QML5200-240522-01C_bin.20.orig,-18.420680743952367,7,oral,youth,0
S5,T5,QML5200-240522-01C_bin.22.strict,-18.420680743952367,7,oral,youth,0
S5,T5,QML5200-240522-01C_bin.37.strict,-7.555485082436172,7,oral,youth,0
S5,T5,QML5200-240522-01C_bin.5.strict,-7.004231774251209,7,oral,youth,0
S5,T5,QML5200-240522-03C_bin.33.orig,-18.420680743952367,7,oral,youth,0
S5,T5,QML5200-240522-05C_bin.56.strict,-6.926294628138507,7,oral,youth,0
S5,T5,QML5200-240522-05C_bin.59.strict,-8.42976491809342,7,oral,youth,0
S5,T5,QML5200-240522-06C_bin.20.orig,-8.636874886274295,7,oral,youth,0
S5,T5,QML5200-240522-06C_bin.31.strict,-18.420680743952367,7,oral,youth,0
S5,T5,QML5200-240522-06C_bin.37.strict,-18.420680743952367,7,oral,youth,0
S5,T5,QML5200-240522-06C_bin.47.orig,-18.420680743952367,7,oral,youth,0
S5,T5,QML5200-240522-09C_bin.23.orig,-18.420680743952367,7,oral,youth,0
S5,T5,QML5200-240522-09C_bin.33.orig,-18.420680743952367,7,oral,youth,0
S5,T5,QML5800-240423-01C_bin.38.orig,-12.491715099387209,7,oral,youth,0
S5,T5,QML5800-240423-02D_bin.3.permissive,-7.358127952235309,7,oral,youth,0
S5,T5,QML5800-240423-04C_bin.24.orig,-18.420680743952367,7,oral,youth,0
S5,T5,QML5800-240423-04C_bin.50.orig,-18.420680743952367,7,oral,youth,0
S5,T5,QML5800-240423-04C_bin.8.orig,-10.008564137755783,7,oral,youth,0
S5,T5,QML5800-240423-06C_bin.16.permissive,-8.68929300487807,7,oral,youth,0
S5,T5,QML5800-240423-06C_bin.22.strict,-7.530432162522156,7,oral,youth,0
S5,T5,QML5800-240423-06C_bin.35.orig,-8.404919771441607,7,oral,youth,0
S5,T5,QML5800-240423-07C_bin.17.permissive,-7.342074928234944,7,oral,youth,0
S5,T5,QML5800-240423-07C_bin.42.orig,-18.420680743952367,7,oral,youth,0
S5,T5,QML5800-240423-07C_bin.49.strict,-18.420680743952367,7,oral,youth,0
S5,T5,QML5800-240423-11C_bin.22.orig,-6.337449727125928,7,oral,youth,0
S5,T5,QML5800-240423-13C_bin.40.strict,-8.758932853770546,7,oral,youth,0
S5,T5,QML5800-240428-02C_bin.25.orig,-18.420680743952367,7,oral,youth,0
S5,T5,QML5800-240428-02C_bin.72.strict,-7.26580041420836,7,oral,youth,0
S5,T5,QML5800-240428-02D_bin.12.permissive,-8.774745564443881,7,oral,youth,0
S5,T5,QML5800-240428-03C_bin.61.orig,-18.420680743952367,7,oral,youth,0
S5,T5,QML5800-240428-03D_bin.13.orig,-7.1163073839252275,7,oral,youth,0
S5,T5,QML5800-240428-04C_bin.6.permissive,-18.420680743952367,7,oral,youth,0
S5,T5,QML5800-240428-05C_bin.20.permissive,-6.118750162503279,7,oral,youth,0
S5,T5,QML5800-240428-05C_bin.9.strict,-6.2324352083288375,7,oral,youth,0
S5,T5,QML5800-240428-06B_bin.55.permissive,-6.253513902551841,7,oral,youth,0
S5,T5,QML5800-240428-06C_bin.41.permissive,-8.872616192514695,7,oral,youth,0
S5,T5,QML5800-240428-07D_bin.10.orig,-6.839035826684566,7,oral,youth,0
S5,T5,QML5800-240428-08C_bin.22.orig,-18.420680743952367,7,oral,youth,0
S5,T5,QML6500-240426-02C_bin.11.permissive,-7.441837449843692,7,oral,youth,0
S5,T5,QML6500-240426-02C_bin.15.orig,-9.539132101928782,7,oral,youth,0
S5,T5,QML6500-240426-02D_bin.3.strict,-11.188231655213352,7,oral,youth,0
S5,T5,QML6500-240426-04C_bin.30.strict,-7.954859643401818,7,oral,youth,0
S5,T5,QML6500-240426-04C_bin.64.orig,-8.904724585707353,7,oral,youth,0
S5,T5,QML6500-240426-06C_bin.12.strict,-18.420680743952367,7,oral,youth,0
S5,T5,QML6500-240426-06C_bin.44.strict,-18.420680743952367,7,oral,youth,0
S5,T5,QML6500-240426-06C_bin.63.permissive,-18.420680743952367,7,oral,youth,0
S5,T5,QML6500-240426-06C_bin.67.strict,-18.420680743952367,7,oral,youth,0
S5,T5,QML6500-240426-06C_bin.72.strict,-18.420680743952367,7,oral,youth,0
S5,T5,QML6500-240426-06C_bin.73.permissive,-8.90277573028837,7,oral,youth,0
S5,T5,QML6500-240426-09C_bin.20.permissive,-10.280377703708892,7,oral,youth,0
S5,T5,QML6500-240426-09D_bin.24.permissive,-8.750197963153004,7,oral,youth,0
S5,T5,QML6500-240426-10C_bin.2.strict,-6.983433807603345,7,oral,youth,0
S5,T5,QML6500-240426-11C_bin.12.strict,-18.420680743952367,7,oral,youth,0
S5,T5,QML6500-240426-11C_bin.45.orig,-8.528270980638922,7,oral,youth,0
S5,T5,QML6500-240426-12C_bin.69.strict,-18.420680743952367,7,oral,youth,0
S5,T6,EVR0000-240319-01C_bin.34.permissive,-10.234902900908263,8,oral,youth,0
S5,T6,EVR0000-240319-01C_bin.44.strict,-7.927285759399617,8,oral,youth,0
S5,T6,EVR0000-240319-01C_bin.67.orig,-15.017287384511931,8,oral,youth,0
S5,T6,EVR0000-240319-02C_bin.2.permissive,-11.114473818113108,8,oral,youth,0
S5,T6,EVR0000-240319-02C_bin.3.strict,-4.189180699897674,8,oral,youth,0
S5,T6,EVR0000-240319-02C_bin.5.strict,-5.542590921172516,8,oral,youth,0
S5,T6,EVR0000-240319-04C_bin.1.strict,-10.516110494083568,8,oral,youth,0
S5,T6,EVR0000-240319-04C_bin.10.strict,-9.044747059251637,8,oral,youth,0
S5,T6,EVR0000-240319-04C_bin.32.orig,-11.044299425232905,8,oral,youth,0
S5,T6,EVR0000-240319-04C_bin.35.strict,-5.785992730951614,8,oral,youth,0
S5,T6,EVR0000-240319-04C_bin.51.permissive,-9.89092950733458,8,oral,youth,0
S5,T6,EVR0000-240319-04C_bin.58.strict,-7.527713854717447,8,oral,youth,0
S5,T6,EVR0000-240319-04C_bin.60.strict,-7.9389008282113815,8,oral,youth,0
S5,T6,EVR0000-240319-04C_bin.64.permissive,-11.68726302003756,8,oral,youth,0
S5,T6,EVR0000-240319-06C_bin.28.permissive,-8.331401412172747,8,oral,youth,0
S5,T6,EVR0000-240319-07C_bin.2.strict,-9.456558782188008,8,oral,youth,0
S5,T6,EVR0000-240319-07C_bin.27.orig,-18.420680743952367,8,oral,youth,0
S5,T6,EVR0000-240319-07C_bin.28.orig,-18.420680743952367,8,oral,youth,0
S5,T6,EVR0000-240319-07C_bin.29.orig,-11.217877263076717,8,oral,youth,0
S5,T6,EVR0000-240319-07C_bin.30.orig,-7.482025317073037,8,oral,youth,0
S5,T6,EVR0000-240319-07C_bin.36.strict,-8.480474185112124,8,oral,youth,0
S5,T6,QML0000-240606-02C_bin.40.strict,-18.420680743952367,8,oral,youth,0
S5,T6,QML0000-240606-04C_bin.18.orig,-9.828474953128497,8,oral,youth,0
S5,T6,QML0000-240606-04C_bin.21.strict,-10.272386049957081,8,oral,youth,0
S5,T6,QML0000-240606-04C_bin.44.strict,-18.420680743952367,8,oral,youth,0
S5,T6,QML0000-240606-05C_bin.11.orig,-7.096200822704412,8,oral,youth,0
S5,T6,QML0000-240606-05C_bin.12.strict,-4.963419642695263,8,oral,youth,0
S5,T6,QML0000-240606-05C_bin.15.permissive,-6.035946795116538,8,oral,youth,0
S5,T6,QML0000-240606-05C_bin.16.strict,-8.17853051129791,8,oral,youth,0
S5,T6,QML0000-240606-05C_bin.5.permissive,-6.443968498861343,8,oral,youth,0
S5,T6,QML0000-240606-06C_bin.35.orig,-6.821342804517686,8,oral,youth,0
S5,T6,QML0000-240606-06C_bin.57.orig,-9.503352993610585,8,oral,youth,0
S5,T6,QML0000-240606-06C_bin.6.orig,-5.427966573505727,8,oral,youth,0
S5,T6,QML0000-240606-07B_bin.7.permissive,-5.135129695631662,8,oral,youth,0
S5,T6,QML0000-240606-07C_bin.18.strict,-8.636711251366968,8,oral,youth,0
S5,T6,QML0000-240606-07C_bin.29.permissive,-8.754464031522103,8,oral,youth,0
S5,T6,QML0000-240606-07C_bin.30.permissive,-18.420680743952367,8,oral,youth,0
S5,T6,QML0000-240606-07C_bin.4.orig,-5.187191559769295,8,oral,youth,0
S5,T6,QML0000-240606-07C_bin.41.strict,-11.069544080265251,8,oral,youth,0
S5,T6,QML0000-240606-07C_bin.45.strict,-8.430958126266685,8,oral,youth,0
S5,T6,QML0000-240606-07C_bin.46.orig,-9.96533246475834,8,oral,youth,0
S5,T6,QML0000-240606-07C_bin.50.permissive,-8.276063688694835,8,oral,youth,0
S5,T6,QML0000-240606-07D_bin.2.permissive,-5.444079190325732,8,oral,youth,0
S5,T6,QML0000-240606-08C_bin.12.orig,-9.441967707332854,8,oral,youth,0
S5,T6,QML0000-240606-09C_bin.15.orig,-18.420680743952367,8,oral,youth,0
S5,T6,QML0000-240606-09C_bin.31.permissive,-9.701196202753922,8,oral,youth,0
S5,T6,QML0000-240606-09C_bin.57.orig,-8.560342298626555,8,oral,youth,0
S5,T6,QML0000-240615-03C_bin.3.strict,-9.765689066621773,8,oral,youth,0
S5,T6,QML0000-240615-03C_bin.30.permissive,-9.318088716323299,8,oral,youth,0
S5,T6,QML0000-240616-01C_bin.2.strict,-6.35300237137089,8,oral,youth,0
S5,T6,QML0000-240616-01C_bin.26.orig,-9.631904416644465,8,oral,youth,0
S5,T6,QML0000-240616-01C_bin.46.strict,-7.2612134884085435,8,oral,youth,0
S5,T6,QML0000-240616-02C_bin.22.strict,-11.66909504910921,8,oral,youth,0
S5,T6,QML0000-240616-02C_bin.33.orig,-18.420680743952367,8,oral,youth,0
S5,T6,QML0000-240616-02C_bin.57.orig,-18.420680743952367,8,oral,youth,0
S5,T6,QML0000-240616-02C_bin.6.strict,-7.797697032489121,8,oral,youth,0
S5,T6,QML0000-240616-04C_bin.1.orig,-6.357780460247806,8,oral,youth,0
S5,T6,QML0000-240616-04C_bin.32.strict,-9.228791079551977,8,oral,youth,0
S5,T6,QML0000-240616-04C_bin.38.strict,-18.420680743952367,8,oral,youth,0
S5,T6,QML0000-240616-04C_bin.5.strict,-8.7840490213989,8,oral,youth,0
S5,T6,QML0000-240616-05C_bin.11.strict,-6.95320756543796,8,oral,youth,0
S5,T6,QML0000-240616-05C_bin.23.orig,-6.109917945461944,8,oral,youth,0
S5,T6,QML0000-240616-05C_bin.26.strict,-7.238809840525934,8,oral,youth,0
S5,T6,QML0000-240616-05C_bin.29.strict,-8.473487731852053,8,oral,youth,0
S5,T6,QML0000-240616-05C_bin.30.strict,-9.323315971467723,8,oral,youth,0
S5,T6,QML0000-240616-05C_bin.37.orig,-7.868890315478495,8,oral,youth,0
S5,T6,QML0000-240616-05C_bin.52.orig,-7.834904911012096,8,oral,youth,0
S5,T6,QML0000-240616-05C_bin.54.orig,-7.363143510841399,8,oral,youth,0
S5,T6,QML0000-240616-05C_bin.64.strict,-6.862619603919176,8,oral,youth,0
S5,T6,QML0000-240616-05C_bin.65.orig,-8.28179967054144,8,oral,youth,0
S5,T6,QML0000-240616-05D_bin.14.orig,-7.869669968914712,8,oral,youth,0
S5,T6,QML0000-240616-06C_bin.10.orig,-9.750590584637255,8,oral,youth,0
S5,T6,QML0000-240616-08C_bin.11.strict,-10.567331395419545,8,oral,youth,0
S5,T6,QML0000-240616-08C_bin.28.orig,-10.029803943126153,8,oral,youth,0
S5,T6,QML0000-240616-08C_bin.4.strict,-5.739607122198876,8,oral,youth,0
S5,T6,QML0000-240616-10C_bin.21.permissive,-10.389441495402563,8,oral,youth,0
S5,T6,QML0000-240616-10C_bin.32.strict,-7.133543287829898,8,oral,youth,0
S5,T6,QML0000-240616-10C_bin.37.permissive,-18.420680743952367,8,oral,youth,0
S5,T6,QML0000-240616-10C_bin.40.permissive,-8.433601721018283,8,oral,youth,0
S5,T6,QML0000-240616-10C_bin.43.orig,-6.478529810233137,8,oral,youth,0
S5,T6,QML0000-240616-10C_bin.44.strict,-8.379533537747024,8,oral,youth,0
S5,T6,QML0000-240616-10C_bin.48.strict,-18.420680743952367,8,oral,youth,0
S5,T6,QML0000-240616-10D_bin.22.strict,-6.419269139602817,8,oral,youth,0
S5,T6,QML0000-240616-11C_bin.14.strict,-8.280443180111565,8,oral,youth,0
S5,T6,QML0000-240616-11C_bin.19.strict,-18.420680743952367,8,oral,youth,0
S5,T6,QML0000-240616-13C_bin.15.orig,-10.169936253787961,8,oral,youth,0
S5,T6,QML0000-240616-13C_bin.19.orig,-6.359339404482335,8,oral,youth,0
S5,T6,QML0000-240616-13C_bin.22.strict,-7.503532238323607,8,oral,youth,0
S5,T6,QML0000-240616-13C_bin.23.orig,-18.420680743952367,8,oral,youth,0
S5,T6,QML0000-240616-13C_bin.25.orig,-6.825893839172887,8,oral,youth,0
S5,T6,QML2000-240409-01D_bin.27.strict,-7.73479397627871,8,oral,youth,0
S5,T6,QML2000-240409-09C_bin.41.strict,-8.744560400640802,8,oral,youth,0
S5,T6,QML2000-240409-09C_bin.45.strict,-7.818045364173081,8,oral,youth,0
S5,T6,QML2500-240411-01C_bin.51.strict,-9.545144745935445,8,oral,youth,0
S5,T6,QML2500-240411-01C_bin.69.strict,-10.015998525962702,8,oral,youth,0
S5,T6,QML2500-240411-01D_bin.8.strict,-6.449316084930535,8,oral,youth,0
S5,T6,QML2500-240413-01C_bin.84.strict,-9.250301098332816,8,oral,youth,0
S5,T6,QML2500-240413-01D_bin.7.permissive,-6.34126328561314,8,oral,youth,0
S5,T6,QML3650-240319-01D_bin.13.permissive,-6.043814447103235,8,oral,youth,0
S5,T6,QML3650-240319-04D_bin.7.permissive,-7.161438068399271,8,oral,youth,0
S5,T6,QML3650-240329-05C_bin.19.orig,-5.727628960607061,8,oral,youth,0
S5,T6,QML3650-240329-05C_bin.31.orig,-9.147017899595344,8,oral,youth,0
S5,T6,QML3650-240329-05C_bin.35.strict,-7.19203408264445,8,oral,youth,0
S5,T6,QML3650-240329-05C_bin.37.permissive,-6.990216373432396,8,oral,youth,0
S5,T6,QML3650-240329-05C_bin.46.permissive,-8.575760774956004,8,oral,youth,0
S5,T6,QML3650-240329-05C_bin.53.strict,-7.58018888247529,8,oral,youth,0
S5,T6,QML3650-240411-02C_bin.13.orig,-11.531379591611998,8,oral,youth,0
S5,T6,QML3650-240411-02C_bin.15.strict,-8.850543240507442,8,oral,youth,0
S5,T6,QML3650-240411-03C_bin.55.strict,-10.389743858126467,8,oral,youth,0
S5,T6,QML3650-240411-04C_bin.60.orig,-18.420680743952367,8,oral,youth,0
S5,T6,QML3650-240411-04C_bin.84.orig,-10.656904645784307,8,oral,youth,0
S5,T6,QML3650-240411-05C_bin.45.orig,-7.41729660754588,8,oral,youth,0
S5,T6,QML3650-240411-06C_bin.36.orig,-10.149372679335615,8,oral,youth,0
S5,T6,QML3650-240411-06C_bin.38.permissive,-10.046369882153193,8,oral,youth,0
S5,T6,QML3650-240411-06C_bin.39.strict,-8.5407852504535,8,oral,youth,0
S5,T6,QML3650-240411-07C_bin.21.strict,-6.871848383108326,8,oral,youth,0
S5,T6,QML3650-240415-01C_bin.23.strict,-5.900987178335499,8,oral,youth,0
S5,T6,QML3650-240415-01C_bin.44.orig,-7.315107789658729,8,oral,youth,0
S5,T6,QML3650-240415-01C_bin.5.orig,-8.259905514641506,8,oral,youth,0
S5,T6,QML3800-240416-01C_bin.53.orig,-7.0843060478678055,8,oral,youth,0
S5,T6,QML3800-240416-02C_bin.22.strict,-8.616992339895818,8,oral,youth,0
S5,T6,QML3800-240416-02C_bin.62.orig,-9.117273151858136,8,oral,youth,0
S5,T6,QML3800-240416-04C_bin.50.orig,-9.868445320293052,8,oral,youth,0
S5,T6,QML3800-240416-04C_bin.57.permissive,-18.420680743952367,8,oral,youth,0
S5,T6,QML3800-240416-04C_bin.62.strict,-7.2533031582344565,8,oral,youth,0
S5,T6,QML3800-240416-05C_bin.27.strict,-6.771493341778156,8,oral,youth,0
S5,T6,QML3800-240416-05C_bin.51.strict,-7.664145700182067,8,oral,youth,0
