"feature","metadata","value","coef","stderr","pval","name","qval","N","N.not.zero","comparison_type","original_feature","original_name"
"oral_feature_1021","time_ref_after","climb",9.33646985266756e-05,8.90519208310589e-05,0.296808783791376,"time_ref_afterclimb",0.593617567582752,119,110,"ref_after","oral_feature_1021","QML3650-240411-08C_bin.58.orig"
"oral_feature_1021","time_ref_after","before",2.92990977594115e-05,0.000161470479525126,0.856355266240772,"time_ref_afterbefore",0.856355266240772,119,110,"ref_after","oral_feature_1021","QML3650-240411-08C_bin.58.orig"
"oral_feature_1021","time_ref_before","after",-2.92990977594107e-05,0.000161470479525126,0.856355266240784,"time_ref_beforeafter",0.856355266240784,119,110,"ref_before","oral_feature_1021","QML3650-240411-08C_bin.58.orig"
"oral_feature_1022","time_ref_before","after",0.00025264024050883,0.000204586976853598,0.219640797910415,"time_ref_beforeafter",0.439281595820831,119,119,"ref_before","oral_feature_1022","QML0000-240616-11C_bin.12.orig"
"oral_feature_1022","time_ref_before","climb",9.25821851741125e-05,0.000182554364990891,0.613115041883047,"time_ref_beforeclimb",0.613115041883047,119,119,"ref_before","oral_feature_1022","QML0000-240616-11C_bin.12.orig"
"oral_feature_1022","time_ref_after","climb",-0.000160058055334717,0.000112735692074219,0.158652470598463,"time_ref_afterclimb",0.219640797910947,119,119,"ref_after","oral_feature_1022","QML0000-240616-11C_bin.12.orig"
"oral_feature_1022","time_ref_after","before",-0.00025264024050883,0.000204586976853599,0.219640797910947,"time_ref_afterbefore",0.219640797910947,119,119,"ref_after","oral_feature_1022","QML0000-240616-11C_bin.12.orig"
"oral_feature_1023","time_ref_before","climb",-0.000443118131028045,0.000244326700283602,0.0725471618650374,"time_ref_beforeclimb",0.0725471618650374,119,83,"ref_before","oral_feature_1023","QML2500-240413-01C_bin.54.permissive"
"oral_feature_1023","time_ref_after","before",0.000531865686444021,0.000273932716202045,0.054835483870472,"time_ref_afterbefore",0.109670967740944,119,83,"ref_after","oral_feature_1023","QML2500-240413-01C_bin.54.permissive"
"oral_feature_1023","time_ref_after","climb",8.87475554159783e-05,0.000150989478319373,0.55793562423422,"time_ref_afterclimb",0.55793562423422,119,83,"ref_after","oral_feature_1023","QML2500-240413-01C_bin.54.permissive"
"oral_feature_1023","time_ref_before","after",-0.000531865686444024,0.000273932716202045,0.0548354838697505,"time_ref_beforeafter",0.0725471618650374,119,83,"ref_before","oral_feature_1023","QML2500-240413-01C_bin.54.permissive"
"oral_feature_1024","time_ref_after","before",-9.7650988358587e-05,6.50483234414563e-05,0.136340428757634,"time_ref_afterbefore",0.272680857515267,119,91,"ref_after","oral_feature_1024","QML6500-240426-12C_bin.71.permissive"
"oral_feature_1024","time_ref_before","climb",9.45712983701374e-05,5.80720285398135e-05,0.106448620926194,"time_ref_beforeclimb",0.136340428765556,119,91,"ref_before","oral_feature_1024","QML6500-240426-12C_bin.71.permissive"
"oral_feature_1024","time_ref_before","after",9.76509883583553e-05,6.50483234429987e-05,0.136340428765556,"time_ref_beforeafter",0.136340428765556,119,91,"ref_before","oral_feature_1024","QML6500-240426-12C_bin.71.permissive"
"oral_feature_1024","time_ref_after","climb",-3.07968998896593e-06,3.58376665659362e-05,0.931684210320739,"time_ref_afterclimb",0.931684210320739,119,91,"ref_after","oral_feature_1024","QML6500-240426-12C_bin.71.permissive"
"oral_feature_1025","time_ref_before","climb",6.21563575618537e-05,7.77777619280108e-05,0.425981255729231,"time_ref_beforeclimb",0.521429930660318,119,102,"ref_before","oral_feature_1025","QML0000-240615-03C_bin.1.permissive"
"oral_feature_1025","time_ref_after","climb",6.06038314155764e-06,4.80655460055253e-05,0.899903512569158,"time_ref_afterclimb",0.899903512569158,119,102,"ref_after","oral_feature_1025","QML0000-240615-03C_bin.1.permissive"
"oral_feature_1025","time_ref_after","before",-5.60959744206999e-05,8.72027115598228e-05,0.521429930666215,"time_ref_afterbefore",0.899903512569158,119,102,"ref_after","oral_feature_1025","QML0000-240615-03C_bin.1.permissive"
"oral_feature_1025","time_ref_before","after",5.60959744210492e-05,8.72027115592275e-05,0.521429930660318,"time_ref_beforeafter",0.521429930660318,119,102,"ref_before","oral_feature_1025","QML0000-240615-03C_bin.1.permissive"
"oral_feature_1026","time_ref_after","climb",-0.000186169602132776,0.000279155729311314,0.506266705797316,"time_ref_afterclimb",0.506266705797316,119,70,"ref_after","oral_feature_1026","QML0000-240616-01C_bin.42.orig"
"oral_feature_1026","time_ref_before","climb",0.000164546969262997,0.000450488456407692,0.7156220086365,"time_ref_beforeclimb",0.7156220086365,119,70,"ref_before","oral_feature_1026","QML0000-240616-01C_bin.42.orig"
"oral_feature_1026","time_ref_before","after",0.000350716571395811,0.000505840299162443,0.489586339232531,"time_ref_beforeafter",0.7156220086365,119,70,"ref_before","oral_feature_1026","QML0000-240616-01C_bin.42.orig"
"oral_feature_1026","time_ref_after","before",-0.000350716571396483,0.000505840299162598,0.48958633923193,"time_ref_afterbefore",0.506266705797316,119,70,"ref_after","oral_feature_1026","QML0000-240616-01C_bin.42.orig"
